player_id,名前,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率,野手WAR,wOBA,wRC+,OPS,ISOp,ランク
41745155,黒原　拓未,2023,広島東洋,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-0.08,.000,0,.000,.000,B
41745155,黒原　拓未,2024,広島東洋,53,2,1,1,1,0,1,0,3,1,0,0,1,0,0,0,0,0,1,3,0.5,0.08,.765,247,3.500,2.000,B
41845155,前川　誠太,2025,広島東洋,28,56,54,1,10,3,0,0,13,9,0,1,0,0,2,0,10,3,0.185,0.241,0.214,-0.52,.198,64,.455,.056,B
43745150,Ｓ．ファビアン,2025,広島東洋,138,572,539,60,149,30,0,17,230,65,2,3,0,2,22,9,84,8,0.276,0.427,0.315,0.2,.314,101,.741,.150,B
51055155,末包　昇大,2022,広島東洋,31,80,77,9,23,3,1,2,34,14,0,0,0,2,1,0,20,2,0.299,0.442,0.3,-0.02,.306,99,.742,.143,B
51055155,末包　昇大,2023,広島東洋,65,146,139,16,38,6,0,11,77,27,0,0,0,0,6,1,40,5,0.273,0.554,0.308,0.54,.354,114,.862,.281,B
51055155,末包　昇大,2024,広島東洋,79,304,286,22,68,14,0,9,109,37,1,2,0,0,12,6,85,6,0.238,0.381,0.283,-0.67,.283,91,.664,.143,B
51055155,末包　昇大,2025,広島東洋,123,477,437,40,106,18,3,11,163,62,2,3,0,5,33,2,97,6,0.243,0.373,0.296,-0.96,.286,92,.669,.130,B
51355157,内田　湘大,2024,広島東洋,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,-0.01,.290,94,.667,.000,B
51355157,内田　湘大,2025,広島東洋,6,10,9,0,2,1,0,0,3,0,0,0,0,0,1,0,4,0,0.222,0.333,0.3,-0.03,.277,89,.633,.111,B
53155151,森下　暢仁,2020,広島東洋,18,46,39,0,6,2,0,0,8,3,0,0,6,0,0,1,16,0,0.154,0.205,0.152,-0.64,.144,46,.357,.051,B
53155151,森下　暢仁,2021,広島東洋,24,57,46,1,3,0,0,0,3,1,0,0,10,0,1,0,19,1,0.065,0.065,0.07,-1.2,.058,19,.135,.000,B
53155151,森下　暢仁,2022,広島東洋,27,65,58,4,11,2,1,0,15,7,0,0,6,0,1,0,14,0,0.19,0.259,0.185,-0.71,.178,58,.443,.069,B
53155151,森下　暢仁,2023,広島東洋,20,41,35,3,6,2,0,1,11,4,0,0,5,0,1,0,12,0,0.171,0.314,0.171,-0.42,.187,60,.485,.143,B
53155151,森下　暢仁,2024,広島東洋,23,52,47,5,11,1,0,0,12,3,0,0,3,0,1,1,12,0,0.234,0.255,0.25,-0.4,.218,70,.505,.021,B
53155151,森下　暢仁,2025,広島東洋,22,50,43,1,4,0,0,0,4,0,0,0,5,0,2,0,19,0,0.093,0.093,0.12,-0.89,.097,31,.213,.000,B
53955150,Ｅ．モンテロ,2025,広島東洋,105,396,368,23,94,21,1,9,144,41,0,0,0,3,23,2,89,11,0.255,0.391,0.301,-0.52,.294,95,.692,.136,B
61065151,鈴木　健矢,2023,北海道日本ハム,24,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.08,.000,0,.000,.000,B
61065151,鈴木　健矢,2024,北海道日本ハム,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.03,.000,0,.000,.000,B
61265155,田村　俊介,2023,広島東洋,10,22,22,3,8,2,0,0,10,0,0,0,0,0,0,0,6,1,0.364,0.455,0.364,0.07,.347,112,.818,.091,B
61265155,田村　俊介,2024,広島東洋,37,106,101,4,20,3,2,0,27,5,1,1,1,0,3,1,27,2,0.198,0.267,0.226,-0.86,.213,69,.494,.069,B
61265155,田村　俊介,2025,広島東洋,25,69,63,5,16,0,1,1,21,4,0,1,0,0,6,0,14,1,0.254,0.333,0.319,-0.13,.287,93,.652,.079,B
61265157,中村　貴浩,2023,広島東洋,15,37,34,3,6,1,0,0,7,3,1,0,0,1,1,1,10,2,0.176,0.206,0.216,-0.38,.188,61,.422,.029,B
61265157,中村　貴浩,2024,広島東洋,11,25,24,4,5,0,0,0,5,3,0,0,1,0,0,0,5,1,0.208,0.208,0.2,-0.28,.174,56,.408,.000,B
61365139,大瀬良　大地,2014,広島東洋,26,57,53,4,5,1,1,0,8,3,0,0,2,0,2,0,35,1,0.094,0.151,0.123,-0.91,.118,38,.274,.057,B
61365139,大瀬良　大地,2015,広島東洋,51,23,22,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0.043,-0.54,.030,10,.043,.000,B
61365139,大瀬良　大��,2017,広島東洋,24,51,44,1,6,1,0,0,7,0,0,0,4,0,2,1,21,0,0.136,0.159,0.176,-0.68,.150,48,.336,.023,B
61365139,大瀬良　大地,2018,広島東洋,27,69,57,4,10,2,0,0,12,9,0,0,9,0,3,0,22,3,0.175,0.211,0.188,-0.83,.166,54,.399,.035,B
61365139,大瀬良　大地,2019,広島東洋,26,60,47,3,6,1,0,0,7,0,0,0,7,0,6,0,31,0,0.128,0.149,0.2,-0.74,.162,52,.349,.021,B
61365139,大瀬良　大地,2020,広島東洋,11,24,19,4,5,0,0,1,8,4,0,0,4,0,1,0,6,0,0.263,0.421,0.25,-0.11,.255,82,.671,.158,B
61365139,大瀬良　大地,2021,広島東洋,23,51,40,3,4,0,0,0,4,1,0,0,7,0,4,0,18,0,0.1,0.1,0.157,-0.8,.122,39,.257,.000,B
61365139,大瀬良　大地,2022,広島東洋,23,48,39,1,6,0,0,0,6,2,0,0,7,0,2,0,18,0,0.154,0.154,0.167,-0.69,.137,44,.321,.000,B
61365139,大瀬良　大地,2023,広島東洋,23,33,30,0,0,0,0,0,0,0,1,0,2,0,1,0,15,0,0,0,0.03,-0.79,.021,7,.030,.000,B
61365139,大瀬良　大地,2024,広島東洋,25,45,42,0,2,0,0,0,2,0,0,0,3,0,0,0,21,2,0.048,0.048,0.044,-1.02,.039,12,.092,.000,B
61365139,大瀬良　大地,2025,広島東洋,23,41,34,2,4,0,0,0,4,0,0,0,6,0,1,0,14,0,0.118,0.118,0.122,-0.71,.102,33,.240,.000,B
61565135,菊池　涼介,2012,広島東洋,63,234,201,21,46,5,1,2,59,12,4,2,25,1,6,1,42,5,0.229,0.294,0.226,-1.93,.211,68,.520,.065,B
61565135,菊池　涼介,2013,広島東洋,141,633,538,69,133,27,4,11,201,57,16,7,50,5,38,2,121,4,0.247,0.374,0.273,-2.44,.264,85,.647,.126,B
61565135,菊池　涼介,2014,広島東洋,144,654,579,88,188,39,2,11,264,58,23,10,43,5,24,3,79,9,0.325,0.456,0.329,0.49,.319,103,.785,.131,B
61565135,菊池　涼介,2015,広島東洋,143,644,562,62,143,20,3,8,193,32,19,9,49,2,29,2,92,7,0.254,0.343,0.27,-3.04,.253,82,.614,.089,B
61565135,菊池　涼介,2016,広島東洋,141,640,574,92,181,22,3,13,248,56,13,5,23,3,40,0,106,3,0.315,0.432,0.345,0.84,.326,105,.777,.117,B
61565135,菊池　涼介,2017,広島東洋,138,629,565,87,153,28,3,14,229,56,8,7,30,1,32,1,107,9,0.271,0.405,0.296,-1.05,.290,94,.701,.135,B
61565135,菊池　涼介,2018,広島東洋,139,642,557,85,130,27,1,13,198,60,10,2,30,1,51,3,111,5,0.233,0.355,0.287,-2.07,.271,88,.642,.122,B
61565135,菊池　涼介,2019,広島東洋,138,619,547,77,143,36,2,13,222,48,14,5,28,2,41,1,102,5,0.261,0.406,0.299,-0.92,.292,94,.705,.144,B
61565135,菊池　涼介,2020,広島東洋,106,429,376,43,102,19,4,10,159,41,3,2,16,1,35,1,68,9,0.271,0.423,0.322,0.03,.311,100,.745,.152,B
61565135,菊池　涼介,2021,広島東洋,132,542,494,64,137,23,2,16,212,60,1,5,2,3,42,1,86,8,0.277,0.429,0.332,0.59,.323,104,.761,.152,B
61565135,菊池　涼介,2022,広島東洋,123,522,462,51,121,25,1,6,166,45,2,3,32,2,24,2,70,7,0.262,0.359,0.282,-1.91,.266,86,.641,.097,B
61565135,菊池　涼介,2023,広島東洋,120,485,442,51,114,17,0,5,146,27,7,5,8,1,32,2,68,6,0.258,0.33,0.305,-1.38,.276,89,.635,.072,B
61565135,菊池　涼介,2024,広島東洋,136,497,453,27,109,19,0,9,155,38,2,2,17,1,25,1,69,9,0.241,0.342,0.272,-2.1,.259,84,.614,.102,B
61565135,菊池　涼介,2025,広島東洋,113,389,355,30,89,19,0,4,120,28,5,3,17,2,14,1,70,5,0.251,0.338,0.267,-1.84,.253,82,.605,.087,B
61765157,斉藤　優汰,2025,広島東洋,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.03,.000,0,.000,.000,B
61965131,堂林　翔太,2012,広島東洋,144,554,488,60,118,25,4,14,193,45,5,2,5,3,44,14,150,8,0.242,0.395,0.318,-0.21,.305,99,.713,.154,B
61965131,堂林　翔太,2013,広島東洋,105,410,364,36,79,14,0,6,111,41,10,2,5,1,33,7,96,10,0.217,0.305,0.29,-1.61,.263,85,.595,.088,B
61965131,堂林　翔太,2014,広島東洋,93,330,284,37,70,12,1,8,108,28,1,1,5,3,32,6,87,3,0.246,0.38,0.327,-0.14,.305,98,.708,.134,B
61965131,堂林　翔太,2015,広島東洋,33,73,69,5,18,2,0,0,20,3,1,0,1,0,3,0,16,1,0.261,0.29,0.288,-0.35,.252,81,.578,.029,B
61965131,堂林　翔太,2016,広島東洋,47,60,56,6,14,0,0,2,20,2,3,1,1,0,3,0,11,0,0.25,0.357,0.283,-0.18,.273,88,.640,.107,B
61965131,堂林　翔太,2017,広島東洋,44,54,46,4,10,1,0,1,14,11,0,0,0,3,5,0,13,0,0.217,0.304,0.278,-0.27,.251,81,.582,.087,B
61965131,堂林　翔太,2018,広島東洋,63,60,51,11,11,3,1,0,16,5,0,1,7,0,2,0,14,1,0.216,0.314,0.217,-0.5,.210,68,.530,.098,B
61965131,堂林　翔太,2019,広島東洋,28,38,34,1,7,0,1,0,9,2,0,0,2,0,2,0,9,0,0.206,0.265,0.237,-0.3,.214,69,.502,.059,B
61965131,堂林　翔太,2020,広島東洋,111,451,401,55,112,21,0,14,175,58,17,4,3,2,41,4,91,12,0.279,0.436,0.348,0.91,.334,108,.785,.157,B
61965131,堂林　翔太,2021,広島東洋,70,143,137,12,26,6,0,0,32,5,2,1,2,0,3,1,34,4,0.19,0.234,0.21,-1.41,.192,62,.443,.044,B
61965131,堂林　翔太,2022,広島東洋,101,274,255,25,62,16,0,8,102,28,1,2,5,1,11,2,82,6,0.243,0.4,0.274,-0.66,.281,91,.674,.157,B
61965131,堂林　翔太,2023,広島東洋,100,284,260,29,71,13,0,12,120,35,1,6,5,0,19,0,72,7,0.273,0.462,0.317,0.34,.324,105,.778,.188,B
61965131,堂林　翔太,2024,広島東洋,87,273,244,15,56,13,0,1,72,17,0,2,9,3,16,1,67,4,0.23,0.295,0.267,-1.56,.242,78,.562,.066,B
61965131,堂林　翔太,2025,広島東洋,44,77,70,5,13,6,0,1,22,4,0,0,1,0,6,0,23,3,0.186,0.314,0.247,-0.44,.241,78,.561,.129,B
71075150,佐藤　柳之介,2025,広島東洋,6,5,4,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0.25,0.25,0.2,-0.06,.174,56,.450,.000,B
71075157,辰見　鴻之介,2024,東北楽天,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-0.08,.000,0,.000,.000,B
71375136,遠藤　淳志,2019,広島東洋,34,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-0.05,.000,0,.000,.000,B
71375136,遠藤　淳志,2020,広島東洋,19,36,32,1,6,0,0,0,6,2,0,0,3,0,1,0,12,1,0.188,0.188,0.194,-0.44,.164,53,.382,.000,B
71375136,遠藤　淳志,2021,広島東洋,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08,.000,0,.000,.000,B
71375136,遠藤　淳志,2022,広島東洋,20,32,30,0,2,0,0,0,2,4,0,0,2,0,0,0,13,2,0.067,0.067,0.062,-0.68,.054,18,.129,.000,B
71375136,遠藤　淳志,2023,広島東洋,8,13,12,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,-0.34,.000,0,.000,.000,B
71375136,遠藤　淳志,2025,広島東洋,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.08,.000,0,.000,.000,B
71475138,羽月　隆太郎,2020,広島東洋,17,40,33,3,6,1,1,0,9,4,0,2,5,0,2,0,7,0,0.182,0.273,0.2,-0.4,.190,61,.473,.091,B
71475138,羽月　隆太郎,2021,広島東洋,39,117,102,16,26,3,2,1,36,11,6,1,7,0,8,0,26,0,0.255,0.353,0.291,-0.39,.270,87,.644,.098,B
71475138,羽月　隆太郎,2022,広島東洋,44,99,94,10,23,5,2,0,32,10,2,3,1,0,4,0,17,1,0.245,0.34,0.273,-0.41,.261,84,.613,.096,B
71475138,羽月　隆太郎,2023,広島東洋,50,53,47,10,7,1,0,0,8,4,14,6,2,0,4,0,12,3,0.149,0.17,0.208,-0.6,.173,56,.378,.021,B
71475138,羽月　隆太郎,2024,広島東洋,53,25,22,12,5,1,0,0,6,1,12,7,2,0,1,0,8,0,0.227,0.273,0.24,-0.2,.215,69,.513,.045,B
71475138,羽月　隆太郎,2025,広島東洋,74,119,105,26,31,2,2,0,37,4,17,5,1,0,13,0,29,0,0.295,0.352,0.37,0.09,.319,103,.722,.057,B
71575157,河野　佳,2023,広島東洋,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.05,.000,0,.000,.000,B
71575157,河野　佳,2024,広島東洋,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.03,.000,0,.000,.000,B
71775136,ケムナ　誠,2020,広島東洋,41,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.333,-0.02,.230,74,.333,.000,B
71975159,佐藤　啓介,2024,広島東洋,7,17,15,1,2,0,0,0,2,0,0,0,0,0,2,0,3,0,0.133,0.133,0.235,-0.18,.184,59,.369,.000,B
71975159,佐藤　啓介,2025,広島東洋,5,16,15,0,1,0,0,0,1,1,0,0,0,0,1,0,5,0,0.067,0.067,0.125,-0.28,.098,31,.192,.000,B
81285136,中村　奨成,2020,広島東洋,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.1,.000,0,.000,.000,B
81285136,中村　奨成,2021,広島東洋,39,61,53,15,15,3,0,2,24,5,3,1,0,0,8,0,15,0,0.283,0.453,0.377,0.23,.356,115,.830,.170,B
81285136,中村　奨成,2022,広島東洋,27,58,57,1,11,2,0,0,13,5,0,2,0,0,1,0,8,0,0.193,0.228,0.207,-0.59,.189,61,.435,.035,B
81285136,中村　奨成,2023,広島東洋,18,20,20,2,3,0,0,0,3,0,0,1,0,0,0,0,7,0,0.15,0.15,0.15,-0.3,.131,42,.300,.000,B
81285136,中村　奨成,2024,広島東洋,30,70,69,4,10,2,0,0,12,1,0,1,0,0,1,0,13,1,0.145,0.174,0.157,-0.97,.144,46,.331,.029,B
91895153,二俣　翔一,2024,広島東洋,80,122,107,7,21,4,0,1,28,7,1,0,6,0,8,1,26,3,0.196,0.262,0.246,-0.91,.221,71,.508,.065,B
91895153,二俣　翔一,2025,広島東洋,54,130,118,12,22,4,1,3,37,6,1,1,2,1,8,1,31,2,0.186,0.314,0.238,-0.81,.235,76,.552,.127,B
91995157,清水　叶人,2025,広島東洋,4,14,13,1,2,1,0,0,3,0,0,0,0,0,1,0,4,0,0.154,0.231,0.214,-0.13,.198,64,.445,.077,B
93395153,矢野　雅哉,2021,広島東洋,13,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-0.15,.000,0,.000,.000,B
93395153,矢野　雅哉,2022,広島東洋,55,78,67,11,13,0,0,2,19,5,0,1,3,0,7,1,21,0,0.194,0.284,0.269,-0.43,.244,79,.553,.090,B
93395153,矢野　雅哉,2023,広島東洋,93,146,119,22,22,2,0,0,24,3,7,0,12,1,14,0,35,2,0.185,0.202,0.247,-1.32,.202,65,.448,.017,B
93395153,矢野　雅哉,2024,広島東洋,137,495,430,45,112,13,6,2,143,38,13,10,20,4,38,3,109,8,0.26,0.333,0.309,-1.43,.275,89,.642,.072,B
93395153,矢野　雅哉,2025,広島東洋,112,335,284,24,59,6,1,1,70,19,2,3,16,2,27,6,69,1,0.208,0.246,0.275,-2.15,.233,75,.521,.039,B
93395155,森　翔平,2022,広島東洋,8,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.05,.000,0,.000,.000,B
93395155,森　翔平,2023,広島東洋,12,15,10,1,2,0,0,0,2,1,0,0,3,0,2,0,2,0,0.2,0.2,0.267,-0.13,.208,67,.467,.000,B
93395155,森　翔平,2024,広島東洋,5,8,6,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0.167,0.167,0.125,-0.13,.109,35,.292,.000,B
93395155,森　翔平,2025,広島東洋,23,42,36,1,7,1,0,0,8,3,0,0,6,0,0,0,20,0,0.194,0.222,0.167,-0.55,.153,49,.389,.028,B
1005159,鈴木　叶,2024,東京ヤクルト,2,4,4,0,2,0,0,0,2,2,0,0,0,0,0,0,1,0,0.5,0.5,0.5,0.04,.435,140,1.000,.000,B
1005159,鈴木　叶,2025,東京ヤクルト,2,6,6,0,2,0,0,0,2,1,0,1,0,0,0,0,1,0,0.333,0.333,0.333,-0.01,.290,94,.667,.000,B
1405150,田中　陽翔,2025,東京ヤクルト,6,13,13,3,4,2,0,0,6,2,0,0,0,0,0,0,3,0,0.308,0.462,0.308,0.01,.320,103,.769,.154,B
1505157,北村　恵吾,2023,東京ヤクルト,12,23,21,4,4,0,0,1,7,7,0,0,0,2,0,0,5,1,0.19,0.333,0.174,-0.22,.198,64,.507,.143,B
1505157,北村　恵吾,2025,東京ヤクルト,46,141,120,15,32,10,0,5,57,19,0,1,1,1,15,4,20,3,0.267,0.475,0.362,0.51,.353,114,.837,.208,B
1705132,小澤　怜史,2022,東京ヤクルト,10,14,12,1,2,0,0,0,2,0,0,0,2,0,0,0,4,0,0.167,0.167,0.143,-0.22,.124,40,.310,.000,B
1705132,小澤　怜史,2023,東京ヤクルト,29,25,21,1,3,2,0,0,5,1,0,0,3,0,1,0,10,0,0.143,0.238,0.16,-0.31,.159,51,.398,.095,B
1705132,小澤　怜史,2024,東京ヤクルト,40,15,13,0,2,0,0,0,2,0,0,0,2,0,0,0,4,0,0.154,0.154,0.133,-0.24,.116,37,.287,.000,B
1705134,古賀　優大,2025,東京ヤクルト,87,291,264,16,74,11,0,2,91,16,2,0,9,2,12,4,23,14,0.28,0.345,0.309,-0.73,.280,90,.654,.064,B
1805136,宮本　丈,2018,東京ヤクルト,26,48,41,3,9,1,0,0,10,6,0,0,1,1,5,0,11,1,0.22,0.244,0.292,-0.27,.242,78,.536,.024,B
1805136,宮本　丈,2019,東京ヤクルト,26,47,42,5,6,0,0,0,6,0,2,1,1,0,4,0,19,2,0.143,0.143,0.213,-0.55,.170,55,.356,.000,B
1805136,宮本　丈,2020,東京ヤクルト,94,171,146,16,40,8,0,2,54,12,3,1,5,0,18,2,23,3,0.274,0.37,0.351,0.04,.313,101,.721,.096,B
1805136,宮本　丈,2021,東京ヤクルト,62,92,70,9,20,4,0,1,27,8,0,1,6,2,12,2,10,0,0.286,0.386,0.37,0.09,.321,104,.755,.100,B
1805136,宮本　丈,2022,東京ヤクルト,66,134,114,10,29,6,0,1,38,8,0,0,7,0,8,5,15,3,0.254,0.333,0.313,-0.34,.280,90,.647,.079,B
1805136,宮本　丈,2023,東京ヤクルト,65,123,90,11,20,5,0,0,25,7,1,0,9,2,17,5,18,4,0.222,0.278,0.341,-0.31,.280,90,.619,.056,B
1805136,宮本　丈,2024,東京ヤクルト,60,164,147,12,38,3,0,0,41,6,1,0,4,1,11,1,25,3,0.259,0.279,0.305,-0.7,.258,83,.584,.020,B
1805136,宮本　丈,2025,東京ヤクルト,80,106,89,4,23,4,0,0,27,9,1,0,2,0,14,1,20,2,0.258,0.303,0.358,-0.09,.300,97,.662,.045,B
3105159,松本　健吾,2024,東京ヤクルト,3,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,-0.1,.000,0,.000,.000,B
3105159,松本　健吾,2025,東京ヤクルト,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.03,.000,0,.000,.000,B
11315115,石川　雅規,2003,ヤクルト,32,73,63,4,14,1,0,0,15,4,0,0,9,0,0,1,18,0,0.222,0.238,0.205,-0.78,.181,59,.444,.016,B
11315115,石川　雅規,2004,ヤクルト,29,59,50,3,10,1,0,0,11,4,0,0,8,0,0,1,20,0,0.2,0.22,0.186,-0.71,.165,53,.406,.020,B
11315115,石川　雅規,2005,ヤクルト,26,49,47,4,8,0,0,0,8,3,0,0,2,0,0,0,13,0,0.17,0.17,0.163,-0.69,.142,46,.333,.000,B
11315115,石川　雅規,2006,東京ヤクルト,31,52,44,2,3,0,0,0,3,0,0,0,7,0,1,0,17,0,0.068,0.068,0.077,-1.07,.063,20,.145,.000,B
11315115,石川　雅規,2007,東京ヤクルト,27,24,22,1,6,0,0,0,6,2,0,0,1,0,1,0,4,0,0.273,0.273,0.292,-0.13,.246,79,.564,.000,B
11315115,石川　雅規,2008,東京ヤクルト,31,64,53,2,9,1,0,0,10,3,0,0,10,0,1,0,15,0,0.17,0.189,0.156,-0.92,.138,45,.345,.019,B
11315115,石川　雅規,2009,東京ヤクルト,30,66,52,3,8,0,0,0,8,0,0,0,13,0,1,0,17,1,0.154,0.154,0.136,-1.07,.116,37,.290,.000,B
11315115,石川　雅規,2010,東京ヤクルト,29,67,55,3,8,1,0,0,9,5,0,0,7,0,5,0,17,0,0.145,0.164,0.194,-0.83,.160,52,.358,.018,B
11315115,石川　雅規,2011,東京ヤクルト,27,58,46,2,5,0,0,0,5,1,0,0,10,0,2,0,13,0,0.109,0.109,0.121,-1.02,.099,32,.229,.000,B
11315115,石川　雅規,2012,東京ヤクルト,27,56,47,4,10,0,0,0,10,0,0,0,9,0,0,0,8,0,0.213,0.213,0.179,-0.72,.155,50,.391,.000,B
11315115,石川　雅規,2013,東京ヤクルト,24,46,38,1,6,0,0,0,6,1,0,0,7,0,1,0,11,0,0.158,0.158,0.152,-0.7,.128,41,.310,.000,B
11315115,石川　雅規,2014,東京ヤクルト,27,56,44,2,9,0,0,0,9,2,0,0,11,0,1,0,15,1,0.205,0.205,0.179,-0.74,.152,49,.383,.000,B
11315115,石川　雅規,2015,東京ヤクルト,25,47,38,2,7,0,0,0,7,1,0,0,7,0,2,0,13,1,0.184,0.184,0.191,-0.59,.159,51,.376,.000,B
11315115,石川　雅規,2016,東京ヤクルト,20,39,34,0,1,0,0,0,1,0,0,0,4,0,1,0,12,1,0.029,0.029,0.051,-0.88,.040,13,.081,.000,B
11315115,石川　雅規,2017,東京ヤクルト,23,36,29,0,1,0,0,0,1,2,0,0,7,0,0,0,11,0,0.034,0.034,0.028,-0.86,.024,8,.062,.000,B
11315115,石川　雅規,2018,東京ヤクルト,22,39,31,2,2,0,0,0,2,0,0,0,6,0,2,0,9,0,0.065,0.065,0.103,-0.75,.080,26,.167,.000,B
11315115,石川　雅規,2019,東京ヤクルト,23,41,34,3,8,0,0,0,8,4,0,0,6,0,1,0,8,0,0.235,0.235,0.22,-0.42,.187,60,.455,.000,B
11315115,石川　雅規,2020,東京ヤクルト,15,27,24,0,1,0,0,0,1,0,0,0,2,0,1,0,9,0,0.042,0.042,0.074,-0.57,.058,19,.116,.000,B
11315115,石川　雅規,2021,東京ヤクルト,17,25,18,1,4,0,0,0,4,1,0,0,6,0,1,0,5,0,0.222,0.222,0.2,-0.3,.167,54,.422,.000,B
11315115,石川　雅規,2022,東京ヤクルト,16,26,20,0,2,0,0,0,2,0,0,0,4,0,2,0,3,0,0.1,0.1,0.154,-0.41,.120,39,.254,.000,B
11315115,石川　雅規,2023,東京ヤクルト,13,16,12,0,3,0,0,0,3,0,0,0,4,0,0,0,3,0,0.25,0.25,0.188,-0.2,.163,53,.438,.000,B
11315115,石川　雅規,2025,東京ヤクルト,8,11,11,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0.091,0.091,0.091,-0.21,.079,26,.182,.000,B
11515137,小川　泰弘,2013,東京ヤクルト,26,59,54,1,5,3,0,0,8,3,0,0,5,0,0,0,18,2,0.093,0.148,0.085,-1.08,.091,29,.233,.056,B
11515137,小川　泰弘,2014,東京ヤクルト,17,40,35,0,1,0,0,0,1,0,0,0,4,0,1,0,17,1,0.029,0.029,0.05,-0.9,.039,13,.079,.000,B
11515137,小川　泰弘,2015,東京ヤクルト,27,57,46,4,5,0,0,1,8,4,0,0,7,0,4,0,24,0,0.109,0.174,0.158,-0.79,.144,46,.332,.065,B
11515137,小川　泰弘,2016,東京ヤクルト,25,54,50,4,4,1,0,1,8,3,0,0,4,0,0,0,26,0,0.08,0.16,0.074,-0.99,.091,29,.234,.080,B
11515137,小川　泰弘,2017,東京ヤクルト,22,46,38,2,4,0,0,0,4,2,0,0,6,0,2,0,20,0,0.105,0.105,0.13,-0.78,.106,34,.236,.000,B
11515137,小川　泰弘,2018,東京ヤクルト,18,36,33,0,4,0,0,0,4,1,0,0,0,0,3,0,12,0,0.121,0.121,0.194,-0.47,.154,50,.316,.000,B
11515137,小川　泰弘,2019,東京ヤクルト,26,52,45,3,4,3,0,0,7,5,0,0,2,0,5,0,20,0,0.089,0.156,0.173,-0.68,.153,49,.329,.067,B
11515137,小川　泰弘,2020,東京ヤクルト,20,47,38,1,5,0,0,0,5,2,0,0,6,0,3,0,16,0,0.132,0.132,0.17,-0.68,.137,44,.302,.000,B
11515137,小川　泰弘,2021,東京ヤクルト,23,41,35,0,5,0,0,0,5,3,0,0,3,0,3,0,19,0,0.143,0.143,0.195,-0.52,.157,51,.338,.000,B
11515137,小川　泰弘,2022,東京ヤクルト,25,51,44,1,6,1,0,1,10,3,0,0,7,0,0,0,14,1,0.136,0.227,0.118,-0.77,.130,42,.345,.091,B
11515137,小川　泰弘,2023,東京ヤクルト,23,49,37,1,4,2,0,0,6,5,0,0,11,0,1,0,23,0,0.108,0.162,0.102,-0.86,.099,32,.264,.054,B
11515137,小川　泰弘,2024,東京ヤクルト,12,25,18,1,3,0,0,0,3,2,0,0,6,0,1,0,5,1,0.167,0.167,0.16,-0.37,.132,43,.327,.000,B
11515137,小川　泰弘,2025,東京ヤクルト,13,28,22,0,1,1,0,0,2,1,0,0,5,1,0,0,10,0,0.045,0.091,0.036,-0.62,.043,14,.127,.045,B
11615134,長谷川　宙輝,2024,東京ヤクルト,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.03,.000,0,.000,.000,B
11615157,橋本　星哉,2024,東京ヤクルト,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.03,.000,0,.000,.000,B
11615157,橋本　星哉,2025,東京ヤクルト,15,17,16,0,2,0,0,0,2,0,0,0,0,0,1,0,4,1,0.125,0.125,0.176,-0.24,.143,46,.301,.000,B
11815134,星　知弥,2018,東京ヤクルト,18,6,6,0,2,0,0,0,2,1,0,0,0,0,0,0,2,0,0.333,0.333,0.333,-0.01,.290,94,.667,.000,B
11815134,星　知弥,2019,東京ヤクルト,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,.000,0,.000,.000,B
